002292.SZ,奥飞娱乐,2014-06-04,31.16,32.55,36.12,0.04460847240051338,0.10967741935483873
002292.SZ,奥飞娱乐,2014-06-04,31.16,32.55,36.12,0.04460847240051338,0.10967741935483873
002293.SZ,罗莱生活,2017-04-01,13.34,13.16,12.53,-0.013493253373313321,-0.04787234042553198
002293.SZ,罗莱生活,2013-05-04,34.95,39.98,20.89,0.14391988555078666,-0.477488744372186
002295.SZ,精艺股份,2015-10-29,12.23,14.37,16.22,0.1749795584627963,0.1287404314544189
002298.SZ,中电鑫龙,2011-05-17,14.05,13.59,11.21,-0.03274021352313173,-0.17512877115526115
002301.SZ,齐心集团,2011-06-28,13.28,14.16,14.31,0.06626506024096392,0.010593220338983076
002305.SZ,南国置业,2011-06-28,5.41,6.1,5.59,0.12754158964879841,-0.08360655737704915
002308.SZ,威创股份,2011-06-09,17.78,11.27,11.09,-0.36614173228346464,-0.01597160603371781
002308.SZ,威创股份,2016-08-04,16.84,17.66,15.78,0.04869358669833731,-0.10645526613816539
002310.SZ,东方园林,2016-05-25,22.23,22.09,22.29,-0.006297795771480008,0.009053870529651394
002310.SZ,东方园林,2011-01-11,109.15,123.59,113.2,0.13229500687127804,-0.08406829031475038
002310.SZ,东方园林,2014-08-18,16.47,18.65,18.38,0.1323618700667881,-0.014477211796246626
002311.SZ,海大集团,2014-08-27,11.03,11.56,11.35,0.048050770625566744,-0.018166089965397998
002311.SZ,海大集团,2014-08-27,11.03,11.56,11.35,0.048050770625566744,-0.018166089965397998
002311.SZ,海大集团,2016-12-07,14.91,15.3,14.81,0.026156941649899436,-0.032026143790849684
002311.SZ,海大集团,2011-04-19,27.49,28.75,29.26,0.045834849036013155,0.017739130434782664
002313.SZ,日海通讯,2012-12-25,14.79,16.06,17.22,0.08586883029073696,0.07222914072229142
002317.SZ,众生药业,2013-11-30,21.13,20.85,20.21,-0.013251301467108264,-0.030695443645083958
002322.SZ,理工环科,2012-04-07,41.8,38.3,22.0,-0.08373205741626795,-0.42558746736292424
002324.SZ,普利特,2011-08-25,14.98,15.56,14.98,0.03871829105473966,-0.037275064267352186
002325.SZ,洪涛股份,2011-05-12,33.25,32.49,31.86,-0.022857142857142798,-0.019390581717451602
002325.SZ,洪涛股份,2017-01-24,8.19,7.17,7.61,-0.1245421245421245,0.06136680613668067
002325.SZ,洪涛股份,2013-06-18,19.4,12.29,10.81,-0.3664948453608247,-0.12042310821806336
002326.SZ,永太科技,2013-12-24,11.38,12.06,11.53,0.05975395430579962,-0.04394693200663359
002326.SZ,永太科技,2017-04-18,16.78,15.05,14.55,-0.10309892729439811,-0.03322259136212624
002327.SZ,富安娜,2014-04-01,14.12,14.43,10.56,0.02195467422096321,-0.26819126819126815
002327.SZ,富安娜,2012-02-07,42.65,41.27,44.27,-0.032356389214536825,0.0726920281075842
002327.SZ,富安娜,2016-12-31,9.3,8.87,8.8,-0.046236559139785104,-0.00789177001127379
002327.SZ,富安娜,2011-01-25,38.3,32.44,37.87,-0.15300261096605744,0.16738594327990136
002327.SZ,富安娜,2016-02-02,10.91,8.7,8.89,-0.20256645279560045,0.021839080459770264
002333.SZ,罗普斯金,2011-09-02,12.32,12.0,10.75,-0.025974025974025997,-0.10416666666666667
002334.SZ,英威腾,2013-07-04,9.4,7.66,9.37,-0.18510638297872342,0.22323759791122702
002334.SZ,英威腾,2015-09-29,8.31,8.0,10.29,-0.037304452466907397,0.2862499999999999
002334.SZ,英威腾,2013-07-04,9.4,7.66,9.37,-0.18510638297872342,0.22323759791122702
002335.SZ,科华恒盛,2017-07-25,34.8,35.44,34.55,0.018390804597701167,-0.025112866817155775
002335.SZ,科华恒盛,2014-09-02,16.73,17.64,19.41,0.054393305439330554,0.10034013605442174
002335.SZ,科华恒盛,2014-09-02,16.73,17.64,19.41,0.054393305439330554,0.10034013605442174
002335.SZ,科华恒盛,2011-09-06,19.01,23.36,19.45,0.22882693319305616,-0.1673801369863014
002337.SZ,赛象科技,2013-03-13,9.95,9.68,9.75,-0.02713567839195976,0.007231404958677716
002340.SZ,格林美,2016-12-10,7.11,6.69,6.63,-0.059071729957805894,-0.008968609865470926
002341.SZ,新纶科技,2017-01-18,21.59,17.69,17.21,-0.18063918480778132,-0.027133973996608274
002350.SZ,北京科锐,2016-11-28,21.85,23.34,20.88,0.06819221967963379,-0.1053984575835476
002354.SZ,天神娱乐,2015-11-21,97.9,97.06,113.0,-0.008580183861082771,0.16422831238409227
002362.SZ,汉王科技,2016-11-18,26.09,26.14,23.4,0.0019164430816405026,-0.10482019892884475
002364.SZ,中恒电气,2014-05-14,15.0,15.94,17.29,0.06266666666666663,0.08469259723964866
002364.SZ,中恒电气,2011-12-13,16.9,14.4,13.95,-0.14792899408284013,-0.031250000000000076
002365.SZ,永安药业,2016-11-18,27.09,26.88,24.33,-0.007751937984496155,-0.09486607142857145
002367.SZ,康力电梯,2011-09-02,16.52,15.56,13.13,-0.0581113801452784,-0.15616966580976863
002368.SZ,太极股份,2015-01-10,47.9,47.6,49.61,-0.006263048016701403,0.042226890756302475
002369.SZ,卓翼科技,2017-09-21,8.28,8.98,10.16,0.0845410628019325,0.13140311804008906
002369.SZ,卓翼科技,2014-04-28,17.94,17.12,9.18,-0.04570791527313268,-0.46378504672897203
002369.SZ,卓翼科技,2017-09-21,8.28,8.98,10.16,0.0845410628019325,0.13140311804008906
002372.SZ,伟星新材,2016-02-27,13.58,15.01,17.5,0.10530191458026507,0.1658894070619587
002372.SZ,伟星新材,2011-11-19,17.21,18.19,16.4,0.05694363742010461,-0.09840571742715792
002373.SZ,千方科技,2012-06-21,13.44,14.23,11.46,0.058779761904761973,-0.19465917076598732
002375.SZ,亚厦股份,2011-04-19,76.99,71.8,33.99,-0.0674113521236524,-0.5266016713091921
002377.SZ,国创高新,2013-11-05,7.36,7.22,7.07,-0.01902173913043486,-0.020775623268697987
002382.SZ,蓝帆医疗,2015-01-20,19.44,20.12,19.85,0.034979423868312744,-0.013419483101391629
002383.SZ,合众思壮,2012-02-01,27.98,25.65,28.35,-0.08327376697641178,0.10526315789473696
002383.SZ,合众思壮,2017-08-30,14.17,15.49,16.35,0.09315455187014822,0.05551969012265986
002383.SZ,合众思壮,2017-08-30,14.17,15.49,16.35,0.09315455187014822,0.05551969012265986
002385.SZ,大北农,2011-11-23,35.25,37.85,32.02,0.07375886524822699,-0.1540290620871862
002387.SZ,黑牛食品,2011-12-13,17.44,19.7,14.88,0.12958715596330264,-0.24467005076142126
002389.SZ,南洋科技,2014-02-28,7.17,9.34,8.08,0.30264993026499304,-0.1349036402569593
002389.SZ,南洋科技,2014-02-28,7.17,9.34,8.08,0.30264993026499304,-0.1349036402569593
002391.SZ,长青股份,2013-05-17,21.0,21.68,21.0,0.032380952380952364,-0.031365313653136516
002397.SZ,梦洁股份,2016-03-30,6.51,7.5,7.45,0.15207373271889404,-0.006666666666666643
002397.SZ,梦洁股份,2013-10-26,14.05,15.48,14.43,0.10177935943060495,-0.06782945736434112
002398.SZ,建研集团,2017-03-16,13.93,13.8,14.75,-0.00933237616654695,0.06884057971014487
002400.SZ,省广股份,2016-03-31,16.2,18.3,19.13,0.12962962962962973,0.045355191256830504
002402.SZ,和而泰,2017-09-28,10.19,10.07,9.73,-0.01177625122669276,-0.03376365441906652
002407.SZ,多氟多,2014-12-22,19.49,17.4,18.95,-0.10723447922011288,0.08908045977011499
002410.SZ,广联达,2012-12-12,17.38,16.79,17.67,-0.0339470655926352,0.05241215008933905
002413.SZ,雷科防务,2017-03-24,12.55,12.01,11.03,-0.04302788844621521,-0.08159866777685267
002415.SZ,海康威视,2012-07-25,25.93,28.0,29.0,0.07983031237948324,0.03571428571428571
002415.SZ,海康威视,2016-10-21,24.56,25.32,24.37,0.03094462540716619,-0.037519747235387015
002415.SZ,海康威视,2014-09-30,19.9,19.27,20.18,-0.03165829145728639,0.04722366372599897
002416.SZ,爱施德,2014-06-19,12.67,13.35,14.76,0.05367008681925807,0.1056179775280899
002416.SZ,爱施德,2012-03-31,13.35,10.21,8.71,-0.23520599250936322,-0.14691478942213515
002416.SZ,爱施德,2011-08-18,31.81,30.36,27.0,-0.045583149952844994,-0.11067193675889327
002419.SZ,天虹股份,2014-06-05,10.58,9.94,9.62,-0.06049149338374296,-0.032193158953722364
002421.SZ,达实智能,2014-12-20,29.5,26.79,0.0,-0.09186440677966104,-1.0
002421.SZ,达实智能,2012-03-17,15.74,19.03,15.38,0.20902160101651848,-0.19180241723594327
002422.SZ,科伦药业,2016-10-28,15.82,17.06,17.74,0.07838179519595438,0.039859320046893305
002426.SZ,胜利精密,2012-06-12,7.44,6.91,6.57,-0.07123655913978498,-0.049204052098408085
002429.SZ,兆驰股份,2012-10-23,12.43,13.5,11.65,0.08608205953338699,-0.137037037037037
002431.SZ,棕榈股份,2013-04-15,23.15,24.38,23.48,0.05313174946004322,-0.03691550451189494
002433.SZ,太安堂,2014-11-12,13.35,12.57,12.29,-0.058426966292134785,-0.022275258552108285
002436.SZ,兴森科技,2011-07-12,22.81,25.78,26.9,0.1302060499780799,0.04344453064390991
002437.SZ,誉衡药业,2014-09-30,53.8,23.75,24.46,-0.5585501858736059,0.0298947368421053
002438.SZ,江苏神通,2015-11-25,21.21,23.84,27.01,0.12399811409712394,0.13296979865771819
002441.SZ,众业达,2015-06-30,21.92,25.65,19.1,0.17016423357664218,-0.25536062378167634
002441.SZ,众业达,2017-09-05,11.68,11.99,12.36,0.026541095890411003,0.030859049207672996
002445.SZ,中南文化,2016-03-08,18.32,16.29,19.68,-0.1108078602620088,0.2081031307550645
002447.SZ,壹桥股份,2014-05-06,19.05,18.93,18.98,-0.006299212598425249,0.0026413100898045805
002448.SZ,中原内配,2017-08-25,10.0,10.16,10.45,0.016000000000000014,0.028543307086614088
002450.SZ,康得新,2012-11-05,21.39,22.8,21.35,0.06591865357643759,-0.06359649122807014
002450.SZ,康得新,2011-01-28,31.82,31.79,37.1,-0.0009428032683846994,0.16703365838313944
002450.SZ,康得新,2014-02-24,21.13,22.1,20.6,0.045906294368196994,-0.06787330316742081
002452.SZ,长高集团,2016-11-17,9.59,10.3,9.6,0.07403545359749748,-0.06796116504854378
002452.SZ,长高集团,2013-01-15,10.88,12.24,12.24,0.12499999999999994,0.0
002454.SZ,松芝股份,2015-10-30,13.08,15.86,17.46,0.21253822629969413,0.1008827238335436
002454.SZ,松芝股份,2015-08-25,16.22,15.84,13.14,-0.02342786683107269,-0.17045454545454541
002456.SZ,欧菲光,2016-06-25,28.12,29.06,33.2,0.03342816500711229,0.14246386785960097
002456.SZ,欧菲光,2016-06-25,28.12,29.06,33.2,0.03342816500711229,0.14246386785960097
002458.SZ,益生股份,2014-04-02,7.65,8.6,9.5,0.12418300653594762,0.10465116279069772
002458.SZ,益生股份,2017-03-09,28.06,33.05,27.44,0.1778332145402708,-0.16974281391830548
002458.SZ,益生股份,2014-04-02,7.65,8.6,9.5,0.12418300653594762,0.10465116279069772
002460.SZ,赣锋锂业,2012-06-27,23.59,24.85,22.83,0.05341246290801194,-0.08128772635814902
002466.SZ,天齐锂业,2015-08-11,50.31,82.79,59.94,0.6455972967600875,-0.2759995168498612
002467.SZ,二六三,2013-12-25,22.22,19.55,22.54,-0.12016201620162008,0.15294117647058814
002467.SZ,二六三,2015-08-20,16.17,15.18,12.04,-0.061224489795918484,-0.2068511198945982
002469.SZ,三维工程,2012-06-16,18.22,19.82,18.28,0.08781558726673994,-0.07769929364278502
002470.SZ,金正大,2014-08-26,19.35,20.4,25.65,0.054263565891472715,0.2573529411764706
002472.SZ,双环传动,2017-01-21,11.7,10.44,10.49,-0.10769230769230768,0.004789272030651409
002472.SZ,双环传动,2013-12-19,6.99,7.09,7.32,0.014306151645207387,0.03244005641748948
002475.SZ,立讯精密,2015-09-22,27.0,29.49,31.25,0.09222222222222216,0.05968124788063756
002479.SZ,富春环保,2012-11-21,13.2,12.92,11.76,-0.021212121212121165,-0.08978328173374614
002480.SZ,新筑股份,2017-08-12,7.96,7.75,7.7,-0.02638190954773869,-0.006451612903225784
002482.SZ,广田集团,2014-11-08,16.57,15.95,15.46,-0.037417018708509414,-0.030721003134796143
002482.SZ,广田集团,2011-11-11,24.38,25.3,24.93,0.03773584905660385,-0.014624505928853794
002483.SZ,润邦股份,2014-11-04,12.38,13.44,12.28,0.08562197092083995,-0.08630952380952382
002489.SZ,浙江永强,2011-12-24,23.28,19.68,17.75,-0.15463917525773202,-0.0980691056910569
002491.SZ,通鼎互联,2013-06-04,13.15,13.22,12.36,0.0053231939163498315,-0.06505295007564306
002495.SZ,佳隆股份,2012-02-17,8.87,9.15,11.13,0.03156708004509596,0.21639344262295085
002496.SZ,辉丰股份,2012-01-17,17.1,14.57,16.19,-0.14795321637426906,0.1111873713109129
002503.SZ,搜于特,2016-12-12,14.7,14.23,15.01,-0.03197278911564618,0.054813773717498196
002508.SZ,老板电器,2014-09-10,31.7,31.16,31.16,-0.017034700315457386,0.0
002511.SZ,中顺洁柔,2015-10-21,7.55,9.28,11.0,0.22913907284768206,0.185344827586207
002514.SZ,宝馨科技,2015-04-16,19.33,27.06,29.1,0.39989653388515267,0.0753880266075389
002516.SZ,旷达科技,2014-11-18,19.16,20.67,18.13,0.0788100208768268,-0.12288340590227395
002518.SZ,科士达,2013-09-03,11.14,12.76,14.24,0.14542190305206457,0.11598746081504706
002518.SZ,科士达,2017-06-20,13.82,15.29,15.88,0.10636758321273508,0.03858731196860704
002519.SZ,银河电子,2014-11-28,26.6,25.66,18.97,-0.035338345864661704,-0.26071706936866723
002519.SZ,银河电子,2011-12-29,16.91,15.17,13.87,-0.10289769367238322,-0.08569545154911014
002519.SZ,银河电子,2016-02-23,18.63,19.3,18.1,0.035963499731615764,-0.06217616580310877
002521.SZ,齐峰新材,2013-04-08,16.45,14.63,8.1,-0.11063829787234034,-0.44634313055365693
002527.SZ,新时达,2012-03-20,14.47,14.91,15.8,0.030407740152038665,0.05969148222669353
002528.SZ,英飞拓,2011-08-30,23.5,27.55,21.8,0.17234042553191492,-0.20871143375680581
002528.SZ,英飞拓,2013-05-17,9.11,9.3,10.11,0.020856201975850856,0.08709677419354825
002528.SZ,英飞拓,2016-05-23,10.94,8.22,8.84,-0.2486288848263253,0.0754257907542578
002532.SZ,新界泵业,2014-12-16,11.12,12.25,10.71,0.1016187050359713,-0.12571428571428564
002532.SZ,新界泵业,2014-12-16,11.12,12.25,10.71,0.1016187050359713,-0.12571428571428564
002533.SZ,金杯电工,2014-07-09,4.01,4.49,4.76,0.11970074812967592,0.0601336302895322
002534.SZ,杭锅股份,2016-01-08,14.87,17.25,14.47,0.1600537995965031,-0.16115942028985503
002535.SZ,林州重机,2011-09-20,16.0,16.07,14.2,0.004375000000000018,-0.11636589919103926
002537.SZ,海联金汇,2013-04-26,11.88,10.79,12.69,-0.09175084175084189,0.1760889712696942
002542.SZ,中化岩土,2017-07-08,12.83,11.38,10.41,-0.113016367887763,-0.08523725834797896
002548.SZ,金新农,2013-01-11,11.63,11.8,13.2,0.014617368873602744,0.11864406779661005
002550.SZ,千红制药,2017-08-22,5.68,5.98,6.23,0.052816901408450835,0.04180602006688963
002551.SZ,尚荣医疗,2014-05-27,29.6,33.0,0.0,0.11486486486486482,-1.0
002554.SZ,惠博普,2015-11-24,11.2,13.39,13.53,0.19553571428571442,0.010455563853622016
002556.SZ,辉隆股份,2017-09-14,7.3,8.2,9.01,0.12328767123287664,0.09878048780487812
002559.SZ,亚威股份,2016-04-25,11.98,14.79,14.36,0.2345575959933221,-0.02907369844489518
002560.SZ,通达股份,2015-09-29,20.79,20.25,28.7,-0.025974025974025934,0.4172839506172839
002562.SZ,兄弟科技,2015-10-19,15.1,17.09,21.99,0.1317880794701987,0.2867173785839672
002563.SZ,森马服饰,2015-07-14,29.4,24.54,24.86,-0.16530612244897958,0.01303993480032601
002565.SZ,顺灏股份,2013-05-30,9.17,12.6,11.15,0.3740458015267175,-0.11507936507936503
002567.SZ,唐人神,2012-02-18,19.23,21.31,22.88,0.10816432657306284,0.07367433129985924
002572.SZ,索菲亚,2013-01-29,25.0,26.78,26.46,0.07120000000000004,-0.011949215832710988
002573.SZ,清新环境,2014-11-25,21.92,22.62,29.68,0.031934306569343034,0.31211317418213963
002577.SZ,雷柏科技,2015-01-09,27.15,27.33,37.77,0.006629834254143636,0.3819978046103185
002577.SZ,雷柏科技,2015-01-09,27.15,27.33,37.77,0.006629834254143636,0.3819978046103185
002579.SZ,中京电子,2016-11-25,13.8,13.82,0.0,0.0014492753623188096,-1.0
002580.SZ,圣阳股份,2015-11-24,16.7,19.32,18.83,0.15688622754491025,-0.025362318840579812
002580.SZ,圣阳股份,2012-06-06,20.16,13.14,14.75,-0.3482142857142857,0.12252663622526631
002583.SZ,海能达,2013-08-15,22.51,21.81,23.08,-0.031097290093291995,0.05823016964695092
002587.SZ,奥拓电子,2016-02-05,14.31,11.12,11.49,-0.22292103424178905,0.03327338129496412
002587.SZ,奥拓电子,2017-07-11,7.31,7.35,7.66,0.00547195622435021,0.042176870748299386
002587.SZ,奥拓电子,2013-04-03,14.78,13.27,13.9,-0.10216508795669824,0.04747550866616434
002588.SZ,史丹利,2014-12-10,31.15,36.55,36.77,0.17335473515248792,0.0060191518467853896
002591.SZ,恒大高新,2013-08-22,10.42,11.34,11.06,0.08829174664107485,-0.0246913580246913
002593.SZ,日上集团,2014-05-27,7.63,8.41,8.61,0.10222804718217565,0.02378121284185485
002593.SZ,日上集团,2017-07-13,5.09,5.22,5.36,0.025540275049115893,0.02681992337164762
002593.SZ,日上集团,2017-03-14,7.14,7.17,6.68,0.004201680672268943,-0.06834030683403071
002593.SZ,日上集团,2017-03-14,7.14,7.17,6.68,0.004201680672268943,-0.06834030683403071
002596.SZ,海南瑞泽,2014-01-24,10.0,9.17,9.64,-0.083,0.05125408942202842
002596.SZ,海南瑞泽,2014-01-24,10.0,9.17,9.64,-0.083,0.05125408942202842
002596.SZ,海南瑞泽,2017-05-06,26.95,8.51,0.0,-0.684230055658627,-1.0
002597.SZ,金禾实业,2014-05-26,9.7,10.07,11.6,0.038144329896907324,0.15193644488579933
002599.SZ,盛通股份,2017-04-01,38.39,36.29,33.1,-0.05470174524615789,-0.087903003582254
002599.SZ,盛通股份,2015-08-15,24.01,29.16,18.9,0.21449396084964592,-0.3518518518518519
002601.SZ,龙蟒佰利,2013-04-25,23.44,18.81,20.51,-0.19752559726962468,0.09037745879851158
002601.SZ,龙蟒佰利,2015-01-27,20.25,23.83,27.29,0.17679012345679004,0.1451951321863198
002603.SZ,以岭药业,2013-05-06,29.66,24.84,26.37,-0.16250842886041808,0.06159420289855077
002603.SZ,以岭药业,2013-05-06,29.66,24.84,26.37,-0.16250842886041808,0.06159420289855077
002606.SZ,大连电瓷,2015-09-29,11.96,11.27,14.5,-0.05769230769230779,0.2866015971606034
002609.SZ,捷顺科技,2014-06-21,17.3,13.2,14.38,-0.23699421965317927,0.08939393939393951
002609.SZ,捷顺科技,2016-10-01,17.54,18.35,18.35,0.04618015963511986,0.0
002609.SZ,捷顺科技,2012-08-02,13.01,9.55,10.49,-0.26594926979246725,0.09842931937172769
002611.SZ,东方精工,2013-06-04,8.38,8.76,7.58,0.045346062052505846,-0.13470319634703193
002614.SZ,奥佳华,2015-02-05,14.61,15.55,17.09,0.06433949349760447,0.09903536977491956
002614.SZ,奥佳华,2017-06-22,15.75,17.79,17.18,0.12952380952380946,-0.03428892636312532
002614.SZ,奥佳华,2017-06-22,15.75,17.79,17.18,0.12952380952380946,-0.03428892636312532
002616.SZ,长青集团,2014-03-06,18.58,18.78,17.2,0.010764262648008765,-0.08413205537806186
002616.SZ,长青集团,2016-01-25,26.06,18.98,19.63,-0.27168073676132,0.034246575342465675
002616.SZ,长青集团,2015-05-05,46.7,23.39,33.93,-0.49914346895074946,0.45061992304403586
002625.SZ,光启技术,2014-01-11,10.35,10.35,12.46,0.0,0.20386473429951704
002631.SZ,德尔未来,2013-11-05,11.57,13.5,16.9,0.1668107173725151,0.25185185185185177
002631.SZ,德尔未来,2013-11-05,11.57,13.5,16.9,0.1668107173725151,0.25185185185185177
002635.SZ,安洁科技,2014-01-22,32.59,40.21,40.5,0.2338140533906105,0.0072121362845063205
002637.SZ,赞宇科技,2017-08-03,10.78,10.86,11.16,0.0074211502782931425,0.02762430939226526
002640.SZ,跨境通,2015-11-16,32.15,36.28,33.68,0.12846034214618982,-0.07166482910694601
002640.SZ,跨境通,2017-08-21,19.44,19.95,21.3,0.026234567901234462,0.0676691729323309
002640.SZ,跨境通,2015-03-05,35.32,44.83,62.29,0.2692525481313703,0.38947133615882223
002642.SZ,荣之联,2013-12-23,17.98,16.35,19.65,-0.09065628476084532,0.20183486238532092
002648.SZ,卫星石化,2014-06-24,13.18,13.23,13.7,0.003793626707132072,0.03552532123960687
002648.SZ,卫星石化,2016-09-03,9.71,9.34,9.73,-0.03810504634397538,0.041755888650963656
002649.SZ,博彦科技,2014-04-29,25.9,26.29,28.5,0.01505791505791508,0.08406238113351087
002649.SZ,博彦科技,2015-11-21,45.49,57.01,61.7,0.25324247087271917,0.08226626907560086
002650.SZ,加加食品,2015-05-28,16.15,18.63,15.7,0.1535603715170279,-0.15727321524422974
002660.SZ,茂硕电源,2012-10-29,18.17,15.9,13.9,-0.1249312052834343,-0.12578616352201258
002661.SZ,克明面业,2014-04-22,30.6,30.7,31.32,0.0032679738562090806,0.020195439739413713
002661.SZ,克明面业,2014-04-22,30.6,30.7,31.32,0.0032679738562090806,0.020195439739413713
002663.SZ,普邦股份,2013-08-08,14.82,15.25,15.33,0.029014844804318467,0.005245901639344267
002668.SZ,奥马电器,2016-02-22,61.55,68.05,79.35,0.10560519902518278,0.16605437178545185
002671.SZ,龙泉股份,2014-02-12,16.69,18.67,17.89,0.11863391252246856,-0.041778253883235195
002672.SZ,东江环保,2016-08-24,19.16,19.47,19.54,0.01617954070981204,0.0035952747817154743
002674.SZ,兴业科技,2013-07-02,10.55,9.28,9.83,-0.1203791469194314,0.05926724137931043
002677.SZ,浙江美大,2016-09-05,10.5,13.09,11.79,0.24666666666666665,-0.09931245225362878
002680.SZ,长生生物,2017-02-27,16.25,15.75,16.05,-0.03076923076923077,0.019047619047619094
002681.SZ,奋达科技,2014-11-06,32.42,30.0,28.14,-0.07464528069093157,-0.06199999999999998
002681.SZ,奋达科技,2016-06-02,33.44,16.81,16.55,-0.49730861244019137,-0.015466983938131947
002686.SZ,亿利达,2015-09-11,20.43,15.29,12.42,-0.2515907978463045,-0.18770438194898623
002689.SZ,远大智能,2013-12-28,7.55,7.5,7.47,-0.006622516556291367,-0.004000000000000033
002693.SZ,双成药业,2014-12-08,14.31,13.53,0.0,-0.054507337526205527,-1.0
002694.SZ,顾地科技,2016-11-23,28.96,35.8,43.17,0.23618784530386727,0.20586592178770963
002695.SZ,煌上煌,2013-11-23,27.8,30.73,27.07,0.1053956834532374,-0.11910185486495282
002702.SZ,海欣食品,2016-07-09,18.74,20.42,19.07,0.08964781216648898,-0.06611165523996089
002706.SZ,良信电器,2017-06-10,12.0,11.66,11.85,-0.02833333333333332,0.01629502572898795
002706.SZ,良信电器,2014-09-13,33.7,36.15,43.78,0.07270029673590492,0.2110650069156294
002709.SZ,天赐材料,2015-08-11,37.83,40.49,31.8,0.07031456515992608,-0.2146208940479131
002712.SZ,思美传媒,2014-12-17,52.65,57.72,50.5,0.09629629629629631,-0.12508662508662508
002717.SZ,岭南园林,2015-01-12,27.95,25.48,27.32,-0.08837209302325577,0.07221350078492934
002719.SZ,麦趣尔,2014-12-02,35.31,37.22,30.78,0.054092325120362404,-0.17302525523911869
002726.SZ,龙大肉食,2016-03-31,10.26,12.43,13.98,0.21150097465886938,0.12469831053901856
002734.SZ,利民股份,2016-07-05,29.94,33.5,30.5,0.11890447561790242,-0.08955223880597014
002735.SZ,王子新材,2017-06-27,36.0,36.99,40.2,0.027500000000000056,0.08678021086780213
002738.SZ,中矿资源,2016-10-26,24.06,26.8,28.97,0.1138819617622611,0.08097014925373128
002738.SZ,中矿资源,2015-07-22,41.35,35.68,35.93,-0.13712212817412336,0.007006726457399103
002743.SZ,富煌钢构,2016-11-14,17.3,18.24,14.65,0.054335260115606805,-0.1968201754385964
002747.SZ,埃斯顿,2016-12-27,39.42,32.68,31.23,-0.1709791983764587,-0.044369645042839634
002747.SZ,埃斯顿,2015-07-29,62.78,64.76,43.45,0.03153870659445689,-0.32906114885731935
002751.SZ,易尚展示,2017-05-10,38.14,36.0,37.68,-0.056109071840587325,0.04666666666666666
002762.SZ,金发拉比,2017-07-11,23.78,23.38,20.72,-0.01682085786375114,-0.11377245508982037
002765.SZ,蓝黛传动,2016-09-02,26.43,28.32,26.8,0.07150964812712829,-0.053672316384180775
002769.SZ,普路通,2015-09-14,115.42,80.87,52.68,-0.29934153526251944,-0.34858414739705706
002771.SZ,真视通,2015-11-02,56.36,89.66,122.0,0.5908445706174591,0.36069596252509484
002771.SZ,真视通,2017-01-09,71.95,70.3,64.6,-0.022932592077831906,-0.08108108108108113
002772.SZ,众兴菌业,2015-10-01,26.85,27.97,40.28,0.04171322160148966,0.44011440829460147
002773.SZ,康弘药业,2015-12-15,86.79,82.39,67.03,-0.0506970849176173,-0.18643039203786865
002773.SZ,康弘药业,2015-12-15,86.79,82.39,67.03,-0.0506970849176173,-0.18643039203786865
002775.SZ,文科园林,2016-03-23,42.03,43.22,44.95,0.028313109683559306,0.040027764923646555
002780.SZ,三夫户外,2016-01-07,13.56,91.27,86.3,5.730825958702064,-0.054453818341185484
002781.SZ,奇信股份,2016-03-26,35.57,32.5,39.99,-0.08630868709586731,0.23046153846153852
002787.SZ,华源控股,2016-10-21,46.88,51.51,57.74,0.09876279863481219,0.12094738885653279
002792.SZ,通宇通讯,2016-08-27,51.89,57.79,51.14,0.1137020620543457,-0.11507181173213356
002798.SZ,帝王洁具,2017-09-01,42.8,42.72,47.65,-0.001869158878504633,0.11540262172284643
002801.SZ,微光股份,2017-03-20,105.9,125.2,101.18,0.18224740321057598,-0.19185303514376995
002802.SZ,洪汇新材,2017-08-15,37.99,37.15,40.04,-0.022111081863648418,0.077792732166891
002809.SZ,红墙股份,2017-05-22,49.89,31.86,46.75,-0.3613950691521347,0.4673571876961708
002821.SZ,凯莱英,2016-12-30,94.25,143.49,120.37,0.5224403183023874,-0.16112621088577603
002821.SZ,凯莱英,2016-12-30,94.25,143.49,120.37,0.5224403183023874,-0.16112621088577603
002823.SZ,凯中精密,2017-01-25,46.32,40.28,47.47,-0.13039723661485317,0.17850049652432964
002825.SZ,纳尔股份,2017-01-16,55.58,52.15,60.25,-0.06171284634760705,0.1553211888782359
002825.SZ,纳尔股份,2017-01-16,55.58,52.15,60.25,-0.06171284634760705,0.1553211888782359
002828.SZ,贝肯能源,2017-06-19,30.7,27.73,23.33,-0.09674267100977195,-0.15867291741795897
002829.SZ,星网宇达,2017-02-21,77.3,72.52,99.96,-0.06183699870633896,0.37837837837837834
002833.SZ,弘亚数控,2017-03-06,45.78,54.51,59.3,0.1906946264744429,0.08787378462667399
002837.SZ,英维克,2017-03-29,57.33,55.17,54.12,-0.037676609105180475,-0.019032082653616174
002841.SZ,视源股份,2017-04-05,93.42,95.15,68.5,0.01851851851851856,-0.2800840777719391
002845.SZ,同兴达,2017-05-23,63.1,60.02,70.69,-0.04881141045958793,0.1777740753082305
002851.SZ,麦格米特,2017-06-02,45.39,37.15,40.69,-0.181537783652787,0.0952893674293405
300002.SZ,神州泰岳,2012-08-21,16.89,19.18,16.9,0.13558318531675542,-0.11887382690302405
300002.SZ,神州泰岳,2012-08-21,16.89,19.18,16.9,0.13558318531675542,-0.11887382690302405
300005.SZ,探路者,2012-05-24,19.9,17.33,17.61,-0.1291457286432161,0.016156953260242423
